#{"t_start": 1701106442.4911065, "env_id": "None"}
r,l,t
729.9311,250,2562.213313
709.0611,250,2567.013003
451.97235,250,2568.783895
91.176796,250,2570.282745
638.67694,250,2582.120114
437.0915,250,2587.019902
662.8874,250,2588.78613
632.70416,250,2590.348162
731.5783,250,2602.431443
589.13794,250,2607.518198
558.30786,250,2609.321883
680.73047,250,2610.888961
796.5527,250,2622.775832
648.3225,250,2627.730062
745.32446,250,2629.482491
725.0003,250,2631.02579
553.95953,250,2642.947644
644.02637,250,2647.879224
399.9998,250,2649.642896
288.88953,250,2651.131349
-4.282472,111,2651.831205
806.88165,250,2667.689556
630.3745,250,2669.450689
651.5918,250,2670.936002
810.11273,250,2671.660882
741.1541,250,2688.075919
695.9179,250,2689.912863
594.73615,250,2691.499698
585.4602,250,2692.282015
779.5621,250,2708.186606
756.061,250,2709.933978
574.0511,250,2711.468131
685.016,250,2712.190496
881.13245,250,2790.715994
645.2222,250,2792.471287
720.78784,250,2793.960728
687.77014,250,2794.698163
34.54518,250,2810.116731
703.3323,250,2811.86515
57.692,250,2813.338643
621.8527,250,2814.080615
861.2694,250,2830.442583
677.02747,250,2832.268583
797.261,250,2833.830172
77.9361,250,2834.584497
667.123,250,2850.494647
772.4144,250,2852.251621
877.69495,250,2853.759988
806.2487,250,2854.480914
864.97833,250,2870.241439
810.7144,250,2872.008168
729.03235,250,2873.549974
675.7581,250,2874.269966
912.2004,220,2889.386891
223.9443,250,2890.027223
815.2533,250,2893.24819
802.35583,250,2893.968659
528.8644,250,2909.549125
-40.625046,250,2910.221105
728.9466,250,2913.542683
839.75964,250,2914.326316
488.44864,250,2929.672802
661.9046,250,2930.315355
633.33295,250,2933.567416
709.0609,250,2934.281743
889.28625,250,3012.463698
789.67773,250,3013.127731
906.69806,234,3015.067946
448.21045,250,3017.008092
74.72133,250,3031.882176
769.09186,250,3032.529224
833.33264,250,3034.512266
372.05078,250,3036.542075
671.2427,250,3052.315483
880.9892,250,3053.009745
675.2434,250,3055.085687
577.5243,250,3057.151328
777.77814,250,3072.559184
718.7698,250,3073.239041
868.96674,250,3075.215769
874.8205,250,3077.210787
855.63086,250,3092.39836
644.4083,250,3093.065591
745.0716,250,3095.038639
559.0152,250,3097.027395
722.22186,250,3112.290167
828.3264,250,3112.955963
777.8882,250,3114.956114
454.38544,250,3116.942777
770.968,250,3132.606492
357.91357,250,3133.285343
754.7306,250,3135.318112
822.5099,250,3137.344137
830.40265,250,3152.471341
877.0996,250,3153.125183
799.6647,250,3155.097283
777.1322,250,3157.117417
589.0244,250,3172.45667
596.8744,250,3173.130483
718.18256,250,3237.72669
815.0331,250,3239.702322
-10.577784,117,3248.916662
878.72345,250,3254.866643
807.8015,250,3255.534718
723.96906,250,3257.523853
893.3537,250,3268.925975
810.298,250,3275.125303
807.21704,250,3275.815138
845.4554,250,3277.867304
866.5421,250,3289.416399
599.6899,250,3295.546917
830.6935,250,3296.194283
827.58716,250,3298.17941
856.9532,250,3309.449592
778.2894,250,3315.420742
826.28046,250,3316.073592
700.6535,250,3318.07544
892.47943,250,3329.197721
666.7711,250,3335.128608
878.8124,250,3335.796378
896.45416,250,3337.749708
729.6532,250,3349.302831
759.32635,250,3355.542179
831.5074,250,3356.226998
873.2822,250,3358.27228
883.99817,250,3369.704302
855.3896,250,3375.745696
766.87354,250,3376.409567
852.5334,250,3378.373018
572.67285,250,3389.680087
826.7394,250,3395.623058
545.1592,250,3396.283901
850.17554,250,3398.318601
868.0856,250,3472.769136
850.9441,250,3478.73304
838.6957,250,3479.401004
463.69388,250,3481.402072
654.90265,250,3492.968084
705.28064,250,3499.401725
-1.3159351,250,3500.58763
830.61176,250,3503.933221
902.2998,245,3522.321347
900.3979,249,3534.131714
660.2523,250,3534.89008
901.99896,245,3536.564283
878.33746,250,3548.25362
480.75595,250,3554.791619
776.7616,250,3555.559001
691.1405,250,3557.228122
847.5297,250,3569.042407
848.97864,250,3575.298136
307.30405,250,3576.040105
761.73566,250,3577.630355
853.4877,250,3589.103834
884.73285,250,3595.589058
862.7103,250,3596.349471
869.0717,250,3598.005074
902.30066,245,3609.033727
807.84814,250,3615.809801
773.78546,250,3616.542733
74.720985,250,3618.100244
863.63727,250,3629.030789
39.817307,250,3635.815469
873.7831,250,3636.55701
700.66284,250,3638.161033
590.8391,250,3712.193599
919.2994,202,3715.028001
871.11676,250,3719.516337
849.1508,250,3721.130918
687.8785,250,3732.365055
880.3259,250,3735.362555
618.08563,250,3740.102086
865.9849,250,3741.75285
827.08234,250,3752.839594
879.99963,250,3755.666461
904.9002,238,3759.264286
717.338,250,3761.809487
914.1003,215,3769.790387
767.8577,250,3775.406647
849.27527,250,3779.02928
459.99957,250,3781.589696
642.66943,250,3789.725383
877.5282,250,3795.357119
836.026,250,3798.992578
885.9645,250,3801.544119
702.0469,250,3809.75914
778.9804,250,3815.604251
876.4296,250,3819.340504
813.7943,250,3821.979137
841.1747,250,3830.333857
673.00494,250,3835.961933
735.29346,250,3839.510684
847.88257,250,3842.127476
759.4776,250,3850.130636
881.5504,250,3855.884626
858.9046,250,3859.445304
883.6601,250,3861.955217
744.0673,250,3869.928826
800.36975,250,3938.051466
885.1283,250,3941.553952
892.5919,250,3944.092512
773.2404,250,3952.244287
-4.4272738,109,3952.831955
874.45233,250,3958.186716
683.6058,250,3962.012959
-6.5730987,100,3966.49437
811.03033,250,3972.85077
770.1744,250,3973.414099
769.4155,250,3981.996816
805.59375,250,3986.361168
877.9411,250,3992.527321
833.0998,250,3993.09862
828.85187,250,4001.602896
790.4111,250,4006.011604
854.2262,250,4012.291875
821.1455,250,4012.882163
731.28796,250,4021.604948
797.4354,250,4025.967412
698.6336,250,4032.357337
636.67755,250,4032.965581
729.34064,250,4041.932966
826.9238,250,4046.461561
247.65843,212,4050.326539
631.882,250,4052.782552
778.6866,250,4061.893287
837.00635,250,4066.149119
857.293,250,4069.891519
265.6964,250,4072.342533
361.95734,203,4077.709357
629.9256,250,4085.72775
759.10675,250,4089.496104
714.59015,250,4091.932414
795.0804,250,4097.39054
803.9128,250,4168.404122
743.7495,250,4172.224371
780.3979,250,4174.802914
